app_id,customer_id,application_date,product,requested_amount,tenure_months,channel,approval_status,rejection_reason,approved_amount,interest_rate,risk_score
APP0005418,CUST000439,2026-04-12,Merchant Loan,196000,9,App,Rejected,Policy score cutoff,0,0.0,340.8
APP0005419,CUST002100,2025-08-14,Personal Loan,140000,24,Partner,Approved,,136000,18.67,229.5
APP0005420,CUST002431,2025-11-07,Personal Loan,155000,18,Branch,Approved,,145000,18.83,281.4
APP0005421,CUST000332,2026-05-14,Personal Loan,185000,24,App,Rejected,Low bureau score,0,0.0,448.7
APP0005422,CUST001793,2026-03-25,Consumer Durable Loan,77000,12,App,Approved,,62000,17.81,220.7
APP0005423,CUST000968,2025-10-01,Consumer Durable Loan,27000,12,App,Rejected,Low bureau score,0,0.0,506.4
APP0005424,CUST000533,2026-02-13,Merchant Loan,275000,12,Referral,Approved,,240000,16.13,187.2
APP0005425,CUST000526,2025-11-13,Personal Loan,138000,24,Referral,Approved,,127000,19.18,222.1
APP0005426,CUST000137,2026-04-25,Personal Loan,181000,12,Branch,Approved,,180000,17.92,194.5
APP0005427,CUST000372,2025-09-16,Personal Loan,46000,18,Partner,Approved,,40000,19.67,227.8
APP0005428,CUST000338,2026-04-07,Personal Loan,169000,12,App,Approved,,155000,16.12,154.4
APP0005429,CUST000423,2025-12-18,Two Wheeler Loan,70000,18,Partner,Rejected,Low bureau score,0,0.0,476.2
APP0005430,CUST002471,2026-02-14,Personal Loan,136000,18,App,Approved,,132000,18.74,260.9
APP0005431,CUST001752,2026-02-06,Consumer Durable Loan,83000,12,Partner,Approved,,82000,16.06,106.7
APP0005432,CUST000598,2026-01-01,Merchant Loan,241000,18,Partner,Approved,,196000,22.39,398.6
APP0005433,CUST001734,2025-11-09,Two Wheeler Loan,60000,24,App,Rejected,Policy score cutoff,0,0.0,424.8
APP0005434,CUST001702,2026-04-21,Consumer Durable Loan,74000,24,Partner,Rejected,Low bureau score,0,0.0,534.8
APP0005435,CUST002099,2026-03-16,Personal Loan,104000,12,App,Rejected,Policy score cutoff,0,0.0,392.0
APP0005436,CUST000484,2026-01-21,Two Wheeler Loan,112000,24,App,Rejected,Affordability policy,0,0.0,240.7
APP0005437,CUST000364,2026-02-07,Personal Loan,126000,12,App,Approved,,105000,18.53,283.4
APP0005438,CUST001549,2025-07-02,Consumer Durable Loan,65000,12,Partner,Approved,,61000,16.6,187.5
APP0005439,CUST001182,2025-07-25,Consumer Durable Loan,37000,9,Referral,Approved,,36000,16.28,146.0
APP0005440,CUST001815,2025-07-12,Merchant Loan,166000,12,App,Rejected,Affordability policy,0,0.0,240.8
APP0005441,CUST000750,2026-03-23,Consumer Durable Loan,84000,24,App,Approved,,84000,16.19,182.6
APP0005442,CUST000013,2025-08-09,Consumer Durable Loan,58000,12,Partner,Approved,,46000,18.26,246.7
APP0005443,CUST000783,2026-02-13,Consumer Durable Loan,78000,12,App,Rejected,Low bureau score,0,0.0,485.9
APP0005444,CUST001083,2025-08-03,Two Wheeler Loan,65000,12,App,Approved,,59000,19.72,274.1
APP0005445,CUST000168,2025-11-02,Merchant Loan,198000,24,Partner,Approved,,173000,18.31,308.4
APP0005446,CUST000314,2025-12-08,Two Wheeler Loan,22000,12,Referral,Rejected,Low bureau score,0,0.0,441.8
APP0005447,CUST000115,2026-06-15,Personal Loan,165000,12,App,Approved,,141000,19.86,223.5
APP0005448,CUST000383,2026-03-06,Personal Loan,208000,9,Branch,Approved,,205000,17.99,253.6
APP0005449,CUST001710,2025-10-07,Merchant Loan,178000,18,App,Rejected,Affordability policy,0,0.0,312.9
APP0005450,CUST000073,2025-11-17,Personal Loan,145000,12,Referral,Rejected,Policy score cutoff,0,0.0,337.1
APP0005451,CUST001796,2026-04-08,Personal Loan,198000,18,Partner,Approved,,198000,16.85,171.2
APP0005452,CUST002366,2026-02-04,Consumer Durable Loan,78000,36,Branch,Approved,,60000,16.29,207.4
APP0005453,CUST001555,2025-10-12,Personal Loan,145000,9,App,Rejected,Low bureau score,0,0.0,647.3
APP0005454,CUST001950,2025-10-22,Merchant Loan,138000,12,Partner,Rejected,Low bureau score,0,0.0,455.4
APP0005455,CUST002444,2026-05-23,Two Wheeler Loan,24000,12,Partner,Rejected,Policy score cutoff,0,0.0,414.4
APP0005456,CUST000979,2026-02-15,Personal Loan,122000,12,App,Rejected,Low bureau score,0,0.0,509.7
APP0005457,CUST002242,2025-10-23,Consumer Durable Loan,42000,18,Referral,Approved,,35000,19.39,342.4
APP0005458,CUST002462,2026-05-24,Two Wheeler Loan,57000,12,App,Rejected,Affordability policy,0,0.0,297.9
APP0005459,CUST000761,2025-09-12,Personal Loan,200000,24,Partner,Rejected,Affordability policy,0,0.0,249.9
APP0005460,CUST000007,2026-03-15,Consumer Durable Loan,46000,36,Partner,Approved,,40000,19.67,259.7
APP0005461,CUST001679,2025-11-20,Personal Loan,18000,9,App,Approved,,14000,18.27,234.5
APP0005462,CUST001871,2025-08-04,Personal Loan,91000,18,App,Rejected,Policy score cutoff,0,0.0,387.5
APP0005463,CUST001266,2025-11-02,Personal Loan,101000,6,Partner,Approved,,89000,16.1,215.6
APP0005464,CUST000908,2025-12-16,Consumer Durable Loan,89000,18,Referral,Approved,,81000,20.12,308.5
APP0005465,CUST001068,2026-03-06,Personal Loan,196000,18,App,Rejected,Policy score cutoff,0,0.0,393.2
APP0005466,CUST002032,2025-10-22,Merchant Loan,215000,12,Referral,Rejected,Policy score cutoff,0,0.0,428.1
APP0005467,CUST000593,2025-10-08,Consumer Durable Loan,56000,24,Branch,Approved,,49000,15.56,174.9
APP0005468,CUST000445,2026-03-20,Personal Loan,42000,12,Partner,Approved,,32000,17.91,201.2
APP0005469,CUST001159,2025-12-01,Personal Loan,204000,18,Referral,Rejected,Policy score cutoff,0,0.0,447.4
APP0005470,CUST000466,2026-03-04,Two Wheeler Loan,65000,9,Partner,Rejected,Policy score cutoff,0,0.0,402.1
APP0005471,CUST000456,2026-04-19,Merchant Loan,152000,12,Referral,Rejected,Affordability policy,0,0.0,325.1
APP0005472,CUST000878,2026-06-04,Two Wheeler Loan,70000,12,App,Rejected,Low bureau score,0,0.0,424.9
APP0005473,CUST000569,2025-09-25,Two Wheeler Loan,92000,24,App,Approved,,89000,14.87,195.8
APP0005474,CUST002377,2026-02-01,Personal Loan,60000,9,Referral,Approved,,55000,16.44,207.9
APP0005475,CUST002255,2025-09-16,Two Wheeler Loan,94000,12,App,Approved,,84000,19.92,299.8
APP0005476,CUST000472,2026-01-17,Two Wheeler Loan,81000,36,App,Rejected,Policy score cutoff,0,0.0,347.4
APP0005477,CUST002453,2025-08-02,Two Wheeler Loan,90000,12,Referral,Rejected,Policy score cutoff,0,0.0,405.3
APP0005478,CUST000704,2026-06-25,Personal Loan,215000,9,Partner,Approved,,181000,18.17,243.6
APP0005479,CUST000956,2026-01-16,Personal Loan,74000,18,Partner,Approved,,65000,15.68,180.9
APP0005480,CUST002104,2025-08-03,Two Wheeler Loan,63000,12,Partner,Approved,,58000,17.52,243.2
APP0005481,CUST001924,2025-11-21,Personal Loan,116000,9,App,Rejected,Policy score cutoff,0,0.0,406.2
APP0005482,CUST001745,2026-06-21,Personal Loan,128000,9,Partner,Approved,,122000,16.7,189.7
APP0005483,CUST001806,2026-01-26,Two Wheeler Loan,53000,9,Referral,Approved,,43000,15.61,184.3
APP0005484,CUST000964,2026-06-10,Personal Loan,120000,6,App,Rejected,Low bureau score,0,0.0,504.7
APP0005485,CUST000743,2025-10-13,Consumer Durable Loan,99000,24,Partner,Approved,,95000,19.12,282.6
APP0005486,CUST001396,2025-08-16,Personal Loan,196000,18,App,Approved,,185000,19.14,262.0
APP0005487,CUST000197,2025-11-04,Consumer Durable Loan,28000,24,Branch,Approved,,24000,17.91,225.7
APP0005488,CUST000567,2026-03-10,Merchant Loan,69000,18,Partner,Rejected,Low bureau score,0,0.0,483.3
APP0005489,CUST001753,2025-07-04,Merchant Loan,99000,18,Referral,Rejected,Policy score cutoff,0,0.0,391.5
APP0005490,CUST001366,2026-04-16,Two Wheeler Loan,72000,6,App,Rejected,Low bureau score,0,0.0,517.7
APP0005491,CUST000234,2026-06-25,Two Wheeler Loan,120000,12,Branch,Approved,,102000,20.09,333.3
APP0005492,CUST001964,2025-11-07,Consumer Durable Loan,67000,9,Branch,Approved,,64000,16.7,241.9
APP0005493,CUST001800,2025-09-11,Personal Loan,183000,12,App,Rejected,Affordability policy,0,0.0,327.1
APP0005494,CUST001895,2025-10-07,Merchant Loan,142000,12,Branch,Rejected,Affordability policy,0,0.0,233.0
APP0005495,CUST001979,2025-11-04,Consumer Durable Loan,139000,12,Branch,Rejected,Policy score cutoff,0,0.0,364.5
APP0005496,CUST000185,2025-08-19,Consumer Durable Loan,108000,12,App,Rejected,Policy score cutoff,0,0.0,342.7
APP0005497,CUST001074,2025-11-09,Two Wheeler Loan,44000,12,App,Rejected,Low bureau score,0,0.0,487.4
APP0005498,CUST001756,2026-05-25,Personal Loan,167000,12,Branch,Approved,,144000,18.68,289.7
APP0005499,CUST000875,2026-06-13,Two Wheeler Loan,73000,9,App,Rejected,Low bureau score,0,0.0,477.7
APP0005500,CUST001577,2025-07-24,Personal Loan,47000,18,App,Approved,,42000,20.34,335.8
APP0005501,CUST002349,2026-02-18,Consumer Durable Loan,94000,36,Referral,Approved,,93000,18.16,250.1
APP0005502,CUST001199,2026-01-06,Two Wheeler Loan,25000,12,Partner,Approved,,23000,20.27,294.1
APP0005503,CUST001049,2026-05-18,Consumer Durable Loan,92000,12,Branch,Rejected,Policy score cutoff,0,0.0,381.5
APP0005504,CUST001587,2025-09-13,Personal Loan,42000,18,Branch,Rejected,Policy score cutoff,0,0.0,342.0
APP0005505,CUST000149,2026-04-02,Consumer Durable Loan,34000,6,App,Approved,,31000,14.33,150.2
APP0005506,CUST001622,2026-02-20,Consumer Durable Loan,74000,18,App,Rejected,Affordability policy,0,0.0,281.7
APP0005507,CUST000605,2025-07-05,Merchant Loan,134000,24,Branch,Rejected,Policy score cutoff,0,0.0,351.4
APP0005508,CUST002169,2026-03-16,Consumer Durable Loan,53000,18,Referral,Approved,,41000,17.55,302.5
APP0005509,CUST001790,2025-10-27,Merchant Loan,138000,24,Referral,Rejected,Affordability policy,0,0.0,267.0
APP0005510,CUST000384,2026-02-18,Two Wheeler Loan,105000,6,Referral,Approved,,98000,19.86,265.0
APP0005511,CUST000753,2025-08-12,Personal Loan,179000,9,App,Rejected,Affordability policy,0,0.0,250.1
APP0005512,CUST002292,2025-07-26,Consumer Durable Loan,71000,18,Branch,Approved,,58000,16.61,226.7
APP0005513,CUST001342,2025-12-24,Two Wheeler Loan,83000,36,App,Approved,,68000,18.71,245.4
APP0005514,CUST002420,2025-07-19,Consumer Durable Loan,42000,24,App,Approved,,39000,18.47,226.2
APP0005515,CUST000225,2026-02-04,Merchant Loan,295000,12,Referral,Rejected,Affordability policy,0,0.0,320.5
APP0005516,CUST000359,2026-03-02,Consumer Durable Loan,39000,12,Partner,Rejected,Low bureau score,0,0.0,444.7
APP0005517,CUST000022,2025-12-05,Personal Loan,137000,24,App,Approved,,127000,15.25,176.7
APP0005518,CUST001721,2026-06-09,Merchant Loan,10000,12,Partner,Rejected,Affordability policy,0,0.0,267.2
APP0005519,CUST000531,2025-10-08,Personal Loan,73000,6,Partner,Rejected,Policy score cutoff,0,0.0,347.0
APP0005520,CUST001865,2026-05-14,Consumer Durable Loan,64000,6,App,Rejected,Recent delinquency,0,0.0,384.4
APP0005521,CUST002191,2026-05-26,Merchant Loan,209000,18,Partner,Rejected,Affordability policy,0,0.0,265.7
APP0005522,CUST002452,2025-08-13,Merchant Loan,179000,24,Branch,Approved,,143000,18.24,246.1
APP0005523,CUST001306,2025-09-24,Personal Loan,53000,18,App,Rejected,Affordability policy,0,0.0,301.2
APP0005524,CUST001037,2026-03-04,Merchant Loan,333000,12,App,Rejected,Policy score cutoff,0,0.0,376.8
APP0005525,CUST001805,2025-12-25,Merchant Loan,272000,12,Partner,Approved,,256000,17.72,236.5
APP0005526,CUST002441,2025-09-02,Personal Loan,164000,12,Partner,Rejected,Affordability policy,0,0.0,304.5
APP0005527,CUST002228,2025-12-05,Consumer Durable Loan,63000,12,Partner,Approved,,59000,15.9,169.1
APP0005528,CUST000773,2025-08-15,Merchant Loan,144000,12,App,Rejected,Policy score cutoff,0,0.0,423.7
APP0005529,CUST000232,2025-12-20,Personal Loan,87000,18,Branch,Approved,,86000,19.55,277.5
APP0005530,CUST001359,2025-11-07,Personal Loan,61000,12,App,Approved,,49000,20.03,326.5
APP0005531,CUST002489,2025-08-09,Consumer Durable Loan,99000,12,Branch,Rejected,Affordability policy,0,0.0,307.9
APP0005532,CUST000079,2025-10-09,Personal Loan,10000,24,App,Approved,,10000,14.89,142.0
APP0005533,CUST002354,2026-02-05,Two Wheeler Loan,59000,18,App,Rejected,Policy score cutoff,0,0.0,350.8
APP0005534,CUST001886,2025-10-22,Personal Loan,118000,18,App,Approved,,91000,17.53,194.0
APP0005535,CUST000799,2025-12-22,Merchant Loan,283000,12,App,Rejected,Affordability policy,0,0.0,296.4
APP0005536,CUST002176,2026-02-19,Consumer Durable Loan,103000,12,App,Rejected,Low bureau score,0,0.0,445.6
APP0005537,CUST000370,2026-03-20,Personal Loan,128000,18,Branch,Rejected,Affordability policy,0,0.0,229.2
APP0005538,CUST000690,2025-12-02,Merchant Loan,158000,24,App,Approved,,133000,17.04,200.0
APP0005539,CUST001490,2026-01-02,Merchant Loan,306000,12,App,Approved,,295000,20.97,349.6
APP0005540,CUST000033,2026-01-13,Personal Loan,119000,12,Branch,Rejected,Affordability policy,0,0.0,273.4
APP0005541,CUST000957,2026-05-03,Personal Loan,114000,24,Partner,Rejected,Low bureau score,0,0.0,694.3
APP0005542,CUST000684,2025-07-14,Personal Loan,161000,6,App,Approved,,156000,18.65,307.6
APP0005543,CUST001257,2025-10-25,Personal Loan,164000,18,Partner,Rejected,Affordability policy,0,0.0,311.3
APP0005544,CUST001254,2026-01-06,Personal Loan,100000,18,App,Rejected,Affordability policy,0,0.0,313.8
APP0005545,CUST001714,2026-01-19,Consumer Durable Loan,21000,36,Partner,Approved,,20000,16.28,267.9
APP0005546,CUST002267,2026-04-16,Personal Loan,122000,18,App,Approved,,113000,19.74,265.4
APP0005547,CUST000328,2026-04-23,Two Wheeler Loan,77000,9,App,Rejected,Low bureau score,0,0.0,419.8
APP0005548,CUST002217,2026-03-08,Consumer Durable Loan,95000,12,Partner,Rejected,Affordability policy,0,0.0,299.2
APP0005549,CUST000242,2026-06-17,Personal Loan,92000,12,App,Rejected,Affordability policy,0,0.0,284.1
APP0005550,CUST002284,2025-12-11,Merchant Loan,270000,24,App,Approved,,210000,17.98,298.9
APP0005551,CUST000139,2026-03-14,Consumer Durable Loan,45000,12,Branch,Rejected,Affordability policy,0,0.0,285.2
APP0005552,CUST001072,2026-03-11,Merchant Loan,59000,24,Partner,Rejected,Affordability policy,0,0.0,251.5
APP0005553,CUST001248,2025-09-05,Personal Loan,92000,36,Branch,Rejected,Low bureau score,0,0.0,461.9
APP0005554,CUST000115,2026-01-21,Consumer Durable Loan,40000,12,App,Approved,,37000,17.52,191.4
APP0005555,CUST002378,2026-05-14,Personal Loan,82000,12,Referral,Approved,,67000,19.74,275.4
APP0005556,CUST002382,2025-07-24,Personal Loan,95000,18,App,Approved,,78000,21.07,274.6
APP0005557,CUST001852,2026-05-11,Two Wheeler Loan,57000,12,Branch,Rejected,Low bureau score,0,0.0,437.8
APP0005558,CUST001750,2025-09-27,Merchant Loan,118000,12,Partner,Approved,,100000,16.84,215.8
APP0005559,CUST000019,2026-01-18,Consumer Durable Loan,88000,6,Partner,Rejected,Recent delinquency,0,0.0,389.9
APP0005560,CUST002465,2026-02-27,Personal Loan,160000,12,App,Rejected,Policy score cutoff,0,0.0,424.5
APP0005561,CUST001085,2025-12-16,Two Wheeler Loan,39000,12,Partner,Rejected,Affordability policy,0,0.0,275.6
APP0005562,CUST000458,2026-03-23,Personal Loan,170000,12,Partner,Approved,,146000,17.88,293.0
APP0005563,CUST002363,2025-07-20,Consumer Durable Loan,75000,6,App,Approved,,71000,16.39,96.4
APP0005564,CUST000509,2026-02-07,Two Wheeler Loan,84000,6,App,Approved,,67000,14.41,151.0
APP0005565,CUST000202,2025-12-11,Consumer Durable Loan,89000,24,App,Rejected,Low bureau score,0,0.0,540.5
APP0005566,CUST002382,2025-11-21,Personal Loan,126000,18,App,Rejected,Affordability policy,0,0.0,294.4
APP0005567,CUST002061,2026-04-22,Merchant Loan,71000,36,App,Rejected,Policy score cutoff,0,0.0,381.6
APP0005568,CUST002220,2026-04-21,Merchant Loan,82000,6,App,Rejected,Affordability policy,0,0.0,314.2
APP0005569,CUST001894,2025-07-21,Personal Loan,80000,36,Partner,Rejected,Affordability policy,0,0.0,326.0
APP0005570,CUST001431,2025-07-07,Personal Loan,140000,18,Partner,Approved,,115000,15.5,161.7
APP0005571,CUST002208,2025-07-21,Personal Loan,151000,24,Partner,Rejected,Policy score cutoff,0,0.0,343.2
APP0005572,CUST000086,2025-08-03,Personal Loan,94000,12,App,Approved,,71000,17.81,222.3
APP0005573,CUST002010,2025-11-13,Consumer Durable Loan,51000,24,App,Approved,,46000,16.0,225.7
APP0005574,CUST001516,2026-02-27,Merchant Loan,111000,36,App,Rejected,Low bureau score,0,0.0,542.2
APP0005575,CUST001559,2025-11-11,Two Wheeler Loan,86000,24,Partner,Approved,,78000,20.27,322.7
APP0005576,CUST001201,2025-11-07,Consumer Durable Loan,17000,18,App,Rejected,Recent delinquency,0,0.0,380.9
APP0005577,CUST000792,2026-06-22,Two Wheeler Loan,101000,24,Referral,Rejected,Affordability policy,0,0.0,329.5
APP0005578,CUST000505,2026-06-26,Consumer Durable Loan,50000,18,App,Rejected,Affordability policy,0,0.0,302.8
APP0005579,CUST000827,2026-05-26,Two Wheeler Loan,107000,9,Branch,Rejected,Affordability policy,0,0.0,255.0
APP0005580,CUST001200,2026-04-01,Personal Loan,115000,12,App,Approved,,91000,18.71,193.4
APP0005581,CUST000954,2026-03-17,Two Wheeler Loan,64000,6,App,Rejected,Policy score cutoff,0,0.0,333.2
APP0005582,CUST000006,2026-04-15,Personal Loan,100000,12,Referral,Approved,,80000,16.26,203.5
APP0005583,CUST001398,2026-04-24,Consumer Durable Loan,85000,9,App,Rejected,Policy score cutoff,0,0.0,427.6
APP0005584,CUST002191,2026-01-15,Personal Loan,142000,24,Branch,Approved,,119000,17.13,283.3
APP0005585,CUST002088,2026-05-14,Personal Loan,88000,24,App,Approved,,71000,18.64,246.9
APP0005586,CUST001664,2026-06-25,Consumer Durable Loan,102000,24,Partner,Approved,,85000,19.69,256.3
APP0005587,CUST001467,2026-02-22,Personal Loan,149000,6,Branch,Approved,,137000,18.82,229.7
APP0005588,CUST002138,2026-04-22,Personal Loan,167000,24,Partner,Approved,,143000,18.0,240.4
APP0005589,CUST000869,2026-04-27,Merchant Loan,178000,12,App,Rejected,Policy score cutoff,0,0.0,506.7
APP0005590,CUST001476,2026-02-14,Personal Loan,91000,18,App,Rejected,Recent delinquency,0,0.0,445.1
APP0005591,CUST001323,2025-12-03,Two Wheeler Loan,98000,12,Referral,Approved,,88000,21.64,305.0
APP0005592,CUST000842,2026-06-09,Personal Loan,133000,36,App,Rejected,Recent delinquency,0,0.0,231.0
APP0005593,CUST002345,2026-05-21,Consumer Durable Loan,54000,24,App,Rejected,Low bureau score,0,0.0,537.7
APP0005594,CUST001766,2026-04-11,Personal Loan,123000,6,Partner,Approved,,112000,16.58,193.2
APP0005595,CUST000615,2025-09-09,Personal Loan,28000,18,App,Rejected,Affordability policy,0,0.0,326.2
APP0005596,CUST000729,2025-08-03,Consumer Durable Loan,78000,18,Partner,Rejected,Low bureau score,0,0.0,493.6
APP0005597,CUST001705,2025-12-07,Merchant Loan,204000,12,App,Approved,,186000,21.31,373.3
APP0005598,CUST000957,2026-04-12,Two Wheeler Loan,32000,12,App,Rejected,Low bureau score,0,0.0,687.5
APP0005599,CUST000980,2025-08-03,Personal Loan,138000,18,App,Rejected,Affordability policy,0,0.0,302.3
APP0005600,CUST000307,2025-07-26,Personal Loan,82000,24,Partner,Rejected,Low bureau score,0,0.0,514.1
APP0005601,CUST001241,2026-01-11,Two Wheeler Loan,77000,12,Branch,Approved,,66000,15.48,147.9
APP0005602,CUST001248,2026-04-14,Personal Loan,89000,18,App,Rejected,Low bureau score,0,0.0,467.4
APP0005603,CUST000962,2026-05-15,Personal Loan,65000,12,Partner,Approved,,54000,17.02,164.9
APP0005604,CUST001266,2026-01-11,Merchant Loan,36000,12,Branch,Approved,,30000,15.5,216.1
APP0005605,CUST000502,2026-03-25,Consumer Durable Loan,60000,6,Partner,Rejected,Affordability policy,0,0.0,245.2
APP0005606,CUST002253,2026-04-22,Personal Loan,151000,18,App,Rejected,Low bureau score,0,0.0,483.2
APP0005607,CUST000229,2025-10-12,Two Wheeler Loan,67000,12,App,Rejected,Affordability policy,0,0.0,266.7
APP0005608,CUST002146,2026-05-20,Merchant Loan,162000,24,App,Rejected,Affordability policy,0,0.0,264.7
APP0005609,CUST001680,2025-07-01,Personal Loan,169000,18,App,Rejected,Affordability policy,0,0.0,298.2
APP0005610,CUST000158,2025-08-18,Consumer Durable Loan,44000,18,App,Approved,,44000,21.15,319.6
APP0005611,CUST000026,2026-02-12,Personal Loan,135000,24,App,Approved,,129000,18.71,250.3
APP0005612,CUST001941,2026-03-02,Personal Loan,150000,9,Referral,Approved,,127000,16.67,251.3
APP0005613,CUST002356,2025-09-22,Two Wheeler Loan,57000,12,Partner,Rejected,Low bureau score,0,0.0,602.1
APP0005614,CUST000970,2025-10-13,Two Wheeler Loan,87000,24,Branch,Approved,,77000,18.77,232.3
APP0005615,CUST002362,2026-04-07,Personal Loan,28000,12,Referral,Rejected,Policy score cutoff,0,0.0,404.6
APP0005616,CUST001006,2026-05-26,Personal Loan,151000,6,App,Approved,,130000,16.76,286.2
APP0005617,CUST000828,2025-09-20,Two Wheeler Loan,10000,18,App,Rejected,Low bureau score,0,0.0,512.6
APP0005618,CUST000094,2025-12-01,Two Wheeler Loan,65000,12,App,Approved,,63000,19.86,328.5
APP0005619,CUST000965,2025-10-24,Personal Loan,147000,18,Partner,Approved,,138000,19.59,279.8
APP0005620,CUST001301,2025-08-16,Personal Loan,133000,12,Partner,Approved,,128000,20.38,319.5
APP0005621,CUST001857,2026-04-06,Personal Loan,223000,6,App,Approved,,180000,18.66,315.6
APP0005622,CUST002016,2026-06-23,Merchant Loan,207000,18,App,Approved,,206000,16.96,269.1
APP0005623,CUST000527,2026-01-23,Merchant Loan,103000,12,App,Approved,,85000,23.69,331.5
APP0005624,CUST001099,2025-11-20,Personal Loan,183000,36,Branch,Approved,,178000,15.1,121.9
APP0005625,CUST002165,2025-09-03,Two Wheeler Loan,78000,12,App,Rejected,Policy score cutoff,0,0.0,332.7
APP0005626,CUST002009,2025-10-24,Two Wheeler Loan,92000,18,Partner,Approved,,91000,20.57,279.2
APP0005627,CUST001948,2025-10-02,Personal Loan,133000,9,Referral,Rejected,Affordability policy,0,0.0,263.5
APP0005628,CUST002460,2025-11-27,Consumer Durable Loan,79000,24,App,Approved,,62000,17.37,256.7
APP0005629,CUST001919,2025-10-25,Two Wheeler Loan,60000,12,App,Approved,,49000,17.53,238.8
APP0005630,CUST001483,2025-09-06,Merchant Loan,148000,18,Partner,Approved,,130000,18.65,288.9
APP0005631,CUST000745,2025-11-21,Personal Loan,121000,36,App,Rejected,Affordability policy,0,0.0,200.1
APP0005632,CUST000239,2025-08-15,Merchant Loan,163000,12,App,Rejected,Policy score cutoff,0,0.0,427.6
APP0005633,CUST001080,2026-02-18,Personal Loan,96000,18,Partner,Rejected,Low bureau score,0,0.0,521.4
APP0005634,CUST000945,2026-04-15,Two Wheeler Loan,34000,24,Branch,Approved,,32000,18.07,280.4
APP0005635,CUST000231,2025-08-26,Two Wheeler Loan,65000,18,Partner,Approved,,54000,18.28,209.1
APP0005636,CUST001800,2026-01-04,Consumer Durable Loan,78000,12,Partner,Rejected,Affordability policy,0,0.0,280.5
APP0005637,CUST001253,2026-06-11,Merchant Loan,259000,18,Branch,Rejected,Affordability policy,0,0.0,281.9
APP0005638,CUST000136,2026-01-08,Personal Loan,75000,12,Partner,Approved,,57000,16.02,219.1
APP0005639,CUST000725,2026-02-02,Two Wheeler Loan,101000,24,Partner,Rejected,Affordability policy,0,0.0,329.3
APP0005640,CUST001200,2025-07-01,Two Wheeler Loan,58000,12,Partner,Approved,,55000,18.77,247.9
APP0005641,CUST001622,2026-03-08,Personal Loan,72000,12,Branch,Rejected,Affordability policy,0,0.0,268.2
APP0005642,CUST001985,2025-10-13,Personal Loan,122000,18,Referral,Approved,,97000,18.71,264.5
APP0005643,CUST000399,2026-01-02,Consumer Durable Loan,83000,18,Partner,Rejected,Affordability policy,0,0.0,255.0
APP0005644,CUST002420,2025-11-23,Personal Loan,94000,36,App,Approved,,75000,17.45,216.6
APP0005645,CUST002121,2026-04-11,Consumer Durable Loan,33000,9,App,Rejected,Affordability policy,0,0.0,323.6
APP0005646,CUST001395,2026-01-07,Merchant Loan,139000,9,App,Approved,,115000,17.21,211.7
APP0005647,CUST000280,2025-11-26,Personal Loan,116000,12,App,Rejected,Affordability policy,0,0.0,170.3
APP0005648,CUST000829,2026-04-05,Personal Loan,50000,24,Referral,Rejected,Affordability policy,0,0.0,293.9
APP0005649,CUST002237,2025-08-17,Personal Loan,177000,9,Branch,Approved,,140000,16.95,231.6
APP0005650,CUST002454,2026-04-12,Consumer Durable Loan,98000,18,App,Rejected,Low bureau score,0,0.0,487.3
APP0005651,CUST001309,2025-10-04,Consumer Durable Loan,85000,18,Referral,Approved,,79000,20.21,338.0
APP0005652,CUST000467,2026-04-19,Consumer Durable Loan,52000,12,App,Rejected,Affordability policy,0,0.0,291.1
APP0005653,CUST001824,2026-04-11,Merchant Loan,59000,24,App,Rejected,Policy score cutoff,0,0.0,439.9
APP0005654,CUST000647,2025-08-05,Personal Loan,80000,9,App,Rejected,Affordability policy,0,0.0,315.5
APP0005655,CUST000140,2025-08-08,Two Wheeler Loan,56000,12,App,Rejected,Affordability policy,0,0.0,288.7
APP0005656,CUST001006,2025-10-12,Consumer Durable Loan,60000,6,Referral,Rejected,Affordability policy,0,0.0,298.7
APP0005657,CUST000034,2026-05-01,Merchant Loan,247000,18,Partner,Rejected,Affordability policy,0,0.0,217.7
APP0005658,CUST001361,2025-09-04,Personal Loan,157000,12,Partner,Rejected,Policy score cutoff,0,0.0,341.4
APP0005659,CUST000855,2025-11-20,Consumer Durable Loan,71000,12,Branch,Rejected,Affordability policy,0,0.0,310.0
APP0005660,CUST000940,2025-07-07,Consumer Durable Loan,12000,12,Branch,Approved,,10000,19.23,212.8
APP0005661,CUST001733,2026-06-16,Two Wheeler Loan,33000,24,Partner,Approved,,32000,21.37,346.4
APP0005662,CUST002031,2026-05-24,Two Wheeler Loan,83000,12,App,Rejected,Recent delinquency,0,0.0,432.5
APP0005663,CUST001719,2025-12-09,Two Wheeler Loan,79000,9,Partner,Rejected,Affordability policy,0,0.0,248.8
APP0005664,CUST000453,2025-12-15,Personal Loan,31000,12,App,Approved,,24000,17.21,165.0
APP0005665,CUST002076,2026-06-22,Consumer Durable Loan,87000,12,App,Rejected,Policy score cutoff,0,0.0,420.0
APP0005666,CUST002312,2026-03-05,Personal Loan,113000,9,App,Approved,,96000,18.15,195.4
APP0005667,CUST000464,2026-05-15,Merchant Loan,262000,36,App,Rejected,Low bureau score,0,0.0,450.8
APP0005668,CUST000304,2025-12-24,Two Wheeler Loan,45000,18,App,Approved,,41000,21.84,381.0
