customer_id,state,city,age,employment_type,monthly_income,credit_segment,created_at
CUST001059,Karnataka,Bangalore,25,Salaried,86343,Prime,2025-09-19
CUST001060,Maharashtra,Mumbai,61,Salaried,40693,Emerging,2025-06-03
CUST001061,Karnataka,Hubli,49,Salaried,45923,Emerging,2025-07-05
CUST001062,Karnataka,Bangalore,47,Salaried,58425,Prime,2026-03-29
CUST001063,Maharashtra,Pune,56,Salaried,65148,Prime,2025-12-08
CUST001064,Tamil Nadu,Chennai,39,Salaried,56721,Prime,2025-05-30
CUST001065,Delhi,Delhi,25,Small business,46318,Emerging,2025-06-13
CUST001066,Gujarat,Surat,45,Salaried,52884,Prime,2025-04-28
CUST001067,Tamil Nadu,Chennai,43,Salaried,85247,Prime,2026-04-24
CUST001068,Telangana,Hyderabad,21,Small business,12000,Mass,2025-01-24
CUST001069,Maharashtra,Nagpur,39,Salaried,52300,Prime,2025-01-06
CUST001070,Maharashtra,Mumbai,52,Self-employed,104583,Affluent,2026-01-13
CUST001071,Delhi,Delhi,43,Salaried,47739,Emerging,2026-05-12
CUST001072,Tamil Nadu,Coimbatore,60,Gig worker,24670,Mass,2025-09-25
CUST001073,Gujarat,Surat,36,Small business,29010,Emerging,2025-08-11
CUST001074,Maharashtra,Mumbai,52,Small business,55520,Prime,2026-03-26
CUST001075,Maharashtra,Mumbai,27,Gig worker,63624,Prime,2025-01-23
CUST001076,Karnataka,Mysore,40,Salaried,61021,Prime,2025-06-17
CUST001077,Karnataka,Hubli,53,Small business,22347,Mass,2025-10-18
CUST001078,Karnataka,Bangalore,28,Salaried,30895,Emerging,2025-02-16
CUST001079,Karnataka,Hubli,22,Gig worker,22980,Mass,2025-04-27
CUST001080,Karnataka,Hubli,45,Small business,20753,Mass,2025-07-07
CUST001081,Maharashtra,Mumbai,24,Salaried,89511,Prime,2025-08-07
CUST001082,Telangana,Warangal,21,Salaried,48693,Emerging,2026-04-29
CUST001083,Maharashtra,Mumbai,29,Self-employed,45874,Emerging,2025-05-08
CUST001084,Maharashtra,Mumbai,21,Small business,12000,Mass,2025-08-06
CUST001085,Karnataka,Bangalore,48,Self-employed,73481,Prime,2025-07-09
CUST001086,Maharashtra,Pune,32,Salaried,51817,Prime,2025-08-11
CUST001087,Tamil Nadu,Coimbatore,38,Salaried,71682,Prime,2026-03-02
CUST001088,Karnataka,Mysore,49,Small business,34654,Emerging,2025-02-02
CUST001089,Maharashtra,Nagpur,35,Salaried,58228,Prime,2025-06-23
CUST001090,Tamil Nadu,Coimbatore,54,Small business,54450,Prime,2025-02-27
CUST001091,Tamil Nadu,Chennai,35,Gig worker,39963,Emerging,2026-01-18
CUST001092,Gujarat,Vadodara,27,Gig worker,31252,Emerging,2025-09-10
CUST001093,Karnataka,Hubli,43,Salaried,60259,Prime,2025-12-22
CUST001094,Maharashtra,Nagpur,53,Small business,54431,Prime,2025-01-09
CUST001095,Karnataka,Mysore,58,Salaried,58631,Prime,2025-05-14
CUST001096,Karnataka,Hubli,39,Small business,45912,Emerging,2025-03-31
CUST001097,Maharashtra,Mumbai,30,Salaried,30521,Emerging,2025-03-31
CUST001098,Tamil Nadu,Madurai,36,Self-employed,45473,Emerging,2025-05-22
CUST001099,Karnataka,Bangalore,32,Salaried,61485,Prime,2025-07-18
CUST001100,Tamil Nadu,Chennai,59,Small business,13245,Mass,2025-01-26
CUST001101,Maharashtra,Nagpur,26,Salaried,54234,Prime,2025-11-22
CUST001102,Tamil Nadu,Chennai,21,Salaried,52141,Prime,2025-07-11
CUST001103,Gujarat,Ahmedabad,36,Salaried,62143,Prime,2025-04-05
CUST001104,Telangana,Warangal,40,Self-employed,86843,Prime,2026-04-19
CUST001105,Karnataka,Bangalore,50,Self-employed,63797,Prime,2025-11-26
CUST001106,Karnataka,Bangalore,21,Salaried,36406,Emerging,2026-01-08
CUST001107,Karnataka,Hubli,30,Small business,27484,Emerging,2026-03-29
CUST001108,Delhi,Delhi,46,Self-employed,81116,Prime,2026-01-26
CUST001109,Delhi,Delhi,29,Salaried,51377,Prime,2026-03-26
CUST001110,Karnataka,Bangalore,36,Salaried,48625,Emerging,2026-04-29
CUST001111,Tamil Nadu,Coimbatore,22,Salaried,71581,Prime,2025-06-19
CUST001112,Karnataka,Hubli,37,Gig worker,59424,Prime,2025-09-05
CUST001113,Delhi,Delhi,39,Salaried,43332,Emerging,2025-03-17
CUST001114,Maharashtra,Nagpur,29,Salaried,57129,Prime,2026-03-26
CUST001115,Telangana,Hyderabad,23,Self-employed,41529,Emerging,2025-06-13
CUST001116,Gujarat,Vadodara,25,Small business,16823,Mass,2025-12-12
CUST001117,Maharashtra,Mumbai,59,Self-employed,50797,Prime,2025-08-30
CUST001118,Tamil Nadu,Chennai,25,Salaried,39224,Emerging,2025-10-19
CUST001119,Gujarat,Vadodara,39,Self-employed,79429,Prime,2025-11-25
CUST001120,Delhi,Delhi,59,Salaried,55414,Prime,2025-07-28
CUST001121,Gujarat,Ahmedabad,28,Gig worker,27094,Emerging,2025-06-12
CUST001122,Tamil Nadu,Madurai,56,Self-employed,22556,Mass,2025-06-07
CUST001123,Tamil Nadu,Coimbatore,37,Salaried,74967,Prime,2026-04-11
CUST001124,Maharashtra,Pune,57,Salaried,98617,Affluent,2026-03-21
CUST001125,Karnataka,Mysore,52,Self-employed,58470,Prime,2025-04-30
CUST001126,Karnataka,Hubli,48,Salaried,45191,Emerging,2026-03-05
CUST001127,Gujarat,Vadodara,41,Self-employed,50555,Prime,2025-01-29
CUST001128,Maharashtra,Pune,44,Salaried,29323,Emerging,2025-11-30
CUST001129,Delhi,Delhi,56,Salaried,74563,Prime,2025-10-28
CUST001130,Telangana,Hyderabad,35,Salaried,83433,Prime,2025-06-29
CUST001131,Maharashtra,Mumbai,36,Gig worker,49602,Emerging,2025-11-12
CUST001132,Telangana,Warangal,56,Salaried,39002,Emerging,2025-09-18
CUST001133,Maharashtra,Nagpur,41,Salaried,60935,Prime,2025-04-09
CUST001134,Maharashtra,Pune,43,Salaried,45877,Emerging,2025-08-09
CUST001135,Telangana,Hyderabad,31,Self-employed,89307,Prime,2025-03-09
CUST001136,Karnataka,Mysore,32,Salaried,77797,Prime,2025-09-15
CUST001137,Maharashtra,Nagpur,61,Salaried,26408,Emerging,2025-08-23
CUST001138,Tamil Nadu,Chennai,24,Self-employed,68399,Prime,2026-03-09
CUST001139,Tamil Nadu,Coimbatore,56,Salaried,80317,Prime,2026-01-03
CUST001140,Gujarat,Vadodara,44,Salaried,40181,Emerging,2025-03-16
CUST001141,Maharashtra,Nagpur,61,Salaried,68450,Prime,2025-04-29
CUST001142,Karnataka,Hubli,56,Gig worker,42766,Emerging,2025-03-17
CUST001143,Tamil Nadu,Coimbatore,61,Gig worker,53975,Prime,2026-01-12
CUST001144,Delhi,Delhi,43,Self-employed,30364,Emerging,2026-01-04
CUST001145,Maharashtra,Pune,60,Self-employed,60006,Prime,2026-05-10
CUST001146,Maharashtra,Nagpur,48,Self-employed,67024,Prime,2025-08-06
CUST001147,Maharashtra,Nagpur,40,Salaried,86416,Prime,2025-06-05
CUST001148,Maharashtra,Mumbai,23,Gig worker,23713,Mass,2026-03-01
CUST001149,Karnataka,Bangalore,50,Salaried,76000,Prime,2025-12-03
CUST001150,Gujarat,Ahmedabad,32,Small business,56337,Prime,2025-07-15
CUST001151,Tamil Nadu,Madurai,25,Small business,27349,Emerging,2025-10-14
CUST001152,Maharashtra,Nagpur,49,Salaried,52869,Prime,2025-08-24
CUST001153,Delhi,Delhi,38,Salaried,40704,Emerging,2025-04-19
CUST001154,Tamil Nadu,Coimbatore,52,Salaried,75696,Prime,2026-01-02
CUST001155,Karnataka,Bangalore,57,Self-employed,37880,Emerging,2026-05-05
CUST001156,Karnataka,Bangalore,27,Salaried,14621,Mass,2025-04-06
CUST001157,Maharashtra,Nagpur,38,Salaried,99729,Affluent,2025-10-15
CUST001158,Maharashtra,Mumbai,29,Salaried,42987,Emerging,2026-04-13
CUST001159,Maharashtra,Mumbai,31,Salaried,25718,Emerging,2025-06-12
CUST001160,Delhi,Delhi,26,Salaried,82611,Prime,2025-07-03
CUST001161,Gujarat,Vadodara,47,Salaried,27167,Emerging,2025-04-05
CUST001162,Telangana,Warangal,42,Self-employed,93597,Affluent,2025-02-19
CUST001163,Delhi,Delhi,50,Self-employed,83949,Prime,2025-11-18
CUST001164,Tamil Nadu,Madurai,21,Self-employed,67827,Prime,2026-02-23
CUST001165,Karnataka,Mysore,30,Small business,16164,Mass,2025-09-11
CUST001166,Telangana,Hyderabad,35,Salaried,50472,Prime,2026-04-29
CUST001167,Delhi,Delhi,35,Salaried,36605,Emerging,2025-02-09
CUST001168,Tamil Nadu,Madurai,44,Self-employed,66132,Prime,2025-04-19
CUST001169,Karnataka,Hubli,36,Salaried,56728,Prime,2025-01-27
CUST001170,Delhi,Delhi,50,Gig worker,12000,Mass,2025-12-20
CUST001171,Karnataka,Bangalore,53,Small business,30249,Emerging,2025-09-14
CUST001172,Tamil Nadu,Coimbatore,24,Gig worker,24226,Mass,2025-01-27
CUST001173,Karnataka,Hubli,30,Salaried,71480,Prime,2025-11-22
CUST001174,Karnataka,Bangalore,56,Salaried,70496,Prime,2025-06-21
CUST001175,Delhi,Delhi,56,Salaried,63314,Prime,2026-02-01
CUST001176,Karnataka,Bangalore,24,Self-employed,46155,Emerging,2025-05-09
CUST001177,Delhi,Delhi,28,Self-employed,91407,Affluent,2025-02-05
CUST001178,Maharashtra,Pune,23,Self-employed,71581,Prime,2025-03-22
CUST001179,Karnataka,Hubli,51,Small business,21583,Mass,2025-10-24
CUST001180,Maharashtra,Mumbai,21,Salaried,64054,Prime,2025-07-19
CUST001181,Maharashtra,Mumbai,35,Self-employed,65884,Prime,2026-04-03
CUST001182,Maharashtra,Pune,45,Salaried,54574,Prime,2025-05-30
CUST001183,Gujarat,Vadodara,36,Self-employed,69643,Prime,2025-01-13
CUST001184,Karnataka,Hubli,53,Self-employed,49059,Emerging,2026-03-07
CUST001185,Tamil Nadu,Coimbatore,57,Salaried,15667,Mass,2026-04-05
CUST001186,Telangana,Hyderabad,55,Salaried,46137,Emerging,2025-07-27
CUST001187,Maharashtra,Mumbai,35,Salaried,19163,Mass,2026-04-25
CUST001188,Tamil Nadu,Madurai,26,Salaried,48673,Emerging,2025-05-02
CUST001189,Maharashtra,Pune,47,Gig worker,53427,Prime,2025-04-24
CUST001190,Karnataka,Bangalore,47,Small business,12000,Mass,2025-04-11
CUST001191,Gujarat,Vadodara,28,Salaried,67959,Prime,2025-01-04
CUST001192,Delhi,Delhi,36,Salaried,72243,Prime,2025-06-05
CUST001193,Telangana,Warangal,57,Self-employed,62252,Prime,2025-04-30
CUST001194,Telangana,Hyderabad,53,Self-employed,64415,Prime,2025-01-18
CUST001195,Karnataka,Hubli,59,Salaried,58467,Prime,2026-03-22
CUST001196,Gujarat,Vadodara,28,Salaried,45542,Emerging,2025-08-18
CUST001197,Delhi,Delhi,37,Salaried,47902,Emerging,2026-04-11
CUST001198,Karnataka,Bangalore,21,Self-employed,85137,Prime,2026-02-22
CUST001199,Telangana,Warangal,40,Salaried,32271,Emerging,2025-03-31
CUST001200,Telangana,Warangal,43,Small business,29133,Emerging,2026-03-17
CUST001201,Maharashtra,Nagpur,29,Self-employed,52576,Prime,2026-01-06
CUST001202,Maharashtra,Pune,50,Self-employed,71241,Prime,2026-05-02
CUST001203,Maharashtra,Nagpur,54,Salaried,27252,Emerging,2025-05-18
CUST001204,Maharashtra,Pune,48,Self-employed,78415,Prime,2025-10-31
CUST001205,Telangana,Warangal,32,Salaried,35118,Emerging,2025-05-30
CUST001206,Telangana,Hyderabad,50,Self-employed,67383,Prime,2025-12-13
CUST001207,Karnataka,Bangalore,53,Salaried,34351,Emerging,2025-12-16
CUST001208,Delhi,Delhi,46,Salaried,40429,Emerging,2025-09-27
CUST001209,Karnataka,Mysore,31,Salaried,33965,Emerging,2025-09-28
CUST001210,Delhi,Delhi,27,Salaried,40325,Emerging,2025-09-03
CUST001211,Maharashtra,Nagpur,28,Salaried,57054,Prime,2025-10-13
CUST001212,Karnataka,Hubli,40,Self-employed,89373,Prime,2025-10-02
CUST001213,Tamil Nadu,Chennai,61,Self-employed,33897,Emerging,2025-03-01
CUST001214,Karnataka,Bangalore,35,Salaried,57135,Prime,2026-04-01
CUST001215,Telangana,Warangal,48,Self-employed,55858,Prime,2026-03-28
CUST001216,Karnataka,Bangalore,43,Salaried,60535,Prime,2025-08-21
CUST001217,Gujarat,Vadodara,38,Salaried,62911,Prime,2025-10-26
CUST001218,Maharashtra,Nagpur,29,Gig worker,13539,Mass,2025-09-26
CUST001219,Karnataka,Hubli,36,Salaried,54285,Prime,2025-06-29
CUST001220,Maharashtra,Mumbai,55,Self-employed,50882,Prime,2025-06-09
CUST001221,Delhi,Delhi,42,Gig worker,29340,Emerging,2025-10-15
CUST001222,Telangana,Hyderabad,30,Self-employed,81608,Prime,2025-11-06
CUST001223,Maharashtra,Pune,50,Salaried,64726,Prime,2025-10-24
CUST001224,Telangana,Warangal,33,Gig worker,29698,Emerging,2025-05-10
CUST001225,Gujarat,Vadodara,34,Salaried,66172,Prime,2025-11-28
CUST001226,Karnataka,Bangalore,53,Self-employed,66405,Prime,2025-12-14
CUST001227,Maharashtra,Mumbai,39,Salaried,33286,Emerging,2025-11-21
CUST001228,Maharashtra,Pune,53,Salaried,56018,Prime,2025-05-31
CUST001229,Karnataka,Mysore,46,Salaried,43419,Emerging,2025-12-11
CUST001230,Karnataka,Bangalore,40,Self-employed,76188,Prime,2025-11-25
CUST001231,Karnataka,Mysore,43,Small business,39452,Emerging,2026-01-06
CUST001232,Maharashtra,Nagpur,35,Salaried,41249,Emerging,2025-11-15
CUST001233,Tamil Nadu,Chennai,55,Salaried,26153,Emerging,2026-05-01
CUST001234,Tamil Nadu,Madurai,24,Salaried,60820,Prime,2026-01-07
CUST001235,Karnataka,Hubli,59,Self-employed,72392,Prime,2025-03-28
CUST001236,Telangana,Warangal,27,Salaried,61971,Prime,2025-09-16
CUST001237,Karnataka,Mysore,45,Salaried,47470,Emerging,2025-06-03
CUST001238,Maharashtra,Nagpur,60,Gig worker,26936,Emerging,2026-02-21
CUST001239,Delhi,Delhi,52,Self-employed,54646,Prime,2025-07-09
CUST001240,Maharashtra,Nagpur,50,Salaried,84375,Prime,2025-05-18
CUST001241,Maharashtra,Nagpur,59,Gig worker,18144,Mass,2026-03-07
CUST001242,Gujarat,Ahmedabad,39,Salaried,46293,Emerging,2025-07-04
CUST001243,Tamil Nadu,Madurai,47,Small business,48976,Emerging,2025-12-15
CUST001244,Telangana,Hyderabad,55,Salaried,87218,Prime,2025-10-03
CUST001245,Delhi,Delhi,40,Salaried,61031,Prime,2025-01-18
CUST001246,Karnataka,Hubli,34,Salaried,12000,Mass,2025-02-24
CUST001247,Gujarat,Vadodara,24,Salaried,31471,Emerging,2026-04-29
CUST001248,Tamil Nadu,Coimbatore,28,Salaried,49639,Emerging,2025-09-16
CUST001249,Tamil Nadu,Coimbatore,59,Salaried,71463,Prime,2025-09-13
CUST001250,Karnataka,Mysore,37,Small business,73970,Prime,2025-02-10
CUST001251,Karnataka,Hubli,59,Salaried,42330,Emerging,2025-03-05
CUST001252,Telangana,Warangal,38,Salaried,20926,Mass,2025-07-15
CUST001253,Gujarat,Ahmedabad,31,Salaried,41106,Emerging,2026-04-16
CUST001254,Maharashtra,Nagpur,42,Small business,32937,Emerging,2025-04-01
CUST001255,Maharashtra,Pune,24,Salaried,31178,Emerging,2026-01-03
CUST001256,Tamil Nadu,Coimbatore,54,Salaried,76265,Prime,2026-01-08
CUST001257,Delhi,Delhi,45,Self-employed,56144,Prime,2026-01-01
CUST001258,Maharashtra,Nagpur,55,Salaried,55710,Prime,2026-01-24
CUST001259,Karnataka,Hubli,55,Self-employed,63048,Prime,2025-01-28
CUST001260,Telangana,Warangal,56,Salaried,70525,Prime,2025-08-19
CUST001261,Delhi,Delhi,42,Salaried,60076,Prime,2025-01-06
CUST001262,Maharashtra,Mumbai,53,Small business,22245,Mass,2026-02-09
CUST001263,Karnataka,Mysore,50,Self-employed,71243,Prime,2025-04-06
CUST001264,Telangana,Warangal,53,Self-employed,74710,Prime,2025-10-20
CUST001265,Delhi,Delhi,28,Salaried,63146,Prime,2025-09-24
CUST001266,Gujarat,Ahmedabad,25,Salaried,65297,Prime,2025-02-02
CUST001267,Maharashtra,Pune,21,Salaried,47862,Emerging,2025-04-26
CUST001268,Gujarat,Vadodara,35,Self-employed,36465,Emerging,2026-02-02
CUST001269,Delhi,Delhi,27,Self-employed,58206,Prime,2025-09-14
CUST001270,Delhi,Delhi,44,Small business,43944,Emerging,2025-12-01
CUST001271,Maharashtra,Pune,58,Salaried,55977,Prime,2025-01-14
CUST001272,Gujarat,Ahmedabad,26,Salaried,50495,Prime,2026-02-19
CUST001273,Tamil Nadu,Chennai,31,Small business,40063,Emerging,2025-12-31
CUST001274,Karnataka,Mysore,21,Self-employed,50926,Prime,2025-01-06
CUST001275,Telangana,Hyderabad,31,Salaried,37986,Emerging,2026-02-17
CUST001276,Maharashtra,Nagpur,59,Small business,25512,Emerging,2025-03-25
CUST001277,Maharashtra,Mumbai,55,Small business,12000,Mass,2025-02-26
CUST001278,Gujarat,Surat,42,Gig worker,21014,Mass,2025-03-05
CUST001279,Maharashtra,Pune,33,Salaried,48558,Emerging,2025-01-01
CUST001280,Gujarat,Vadodara,38,Small business,28223,Emerging,2025-12-27
CUST001281,Delhi,Delhi,46,Small business,12000,Mass,2025-11-09
CUST001282,Maharashtra,Nagpur,61,Salaried,36395,Emerging,2026-05-12
CUST001283,Delhi,Delhi,30,Gig worker,34144,Emerging,2025-04-04
CUST001284,Karnataka,Hubli,21,Salaried,44837,Emerging,2025-08-12
CUST001285,Telangana,Warangal,36,Self-employed,37342,Emerging,2026-04-06
CUST001286,Tamil Nadu,Coimbatore,58,Gig worker,38698,Emerging,2025-04-19
CUST001287,Maharashtra,Mumbai,39,Salaried,16978,Mass,2025-01-21
CUST001288,Delhi,Delhi,27,Gig worker,29551,Emerging,2026-02-01
CUST001289,Maharashtra,Pune,32,Salaried,25644,Emerging,2025-08-30
CUST001290,Karnataka,Mysore,58,Salaried,12000,Mass,2026-02-22
CUST001291,Karnataka,Bangalore,23,Salaried,42460,Emerging,2026-05-06
CUST001292,Karnataka,Bangalore,35,Salaried,56046,Prime,2026-03-04
CUST001293,Telangana,Hyderabad,24,Self-employed,44109,Emerging,2025-09-18
CUST001294,Karnataka,Mysore,24,Salaried,61082,Prime,2025-08-02
CUST001295,Delhi,Delhi,48,Small business,48773,Emerging,2025-04-15
CUST001296,Karnataka,Mysore,46,Salaried,22194,Mass,2025-02-28
CUST001297,Maharashtra,Pune,39,Salaried,46239,Emerging,2026-04-27
CUST001298,Karnataka,Bangalore,26,Salaried,56617,Prime,2025-01-15
CUST001299,Tamil Nadu,Chennai,58,Salaried,55020,Prime,2025-03-26
CUST001300,Telangana,Warangal,32,Gig worker,25993,Emerging,2025-08-11
CUST001301,Karnataka,Hubli,58,Small business,37932,Emerging,2025-06-06
CUST001302,Gujarat,Vadodara,40,Gig worker,45296,Emerging,2025-01-29
CUST001303,Tamil Nadu,Chennai,38,Self-employed,44834,Emerging,2025-11-25
CUST001304,Gujarat,Ahmedabad,34,Salaried,67291,Prime,2026-04-24
CUST001305,Telangana,Hyderabad,39,Self-employed,83426,Prime,2025-05-01
CUST001306,Maharashtra,Nagpur,50,Small business,33234,Emerging,2026-05-15
CUST001307,Karnataka,Hubli,37,Salaried,32403,Emerging,2025-06-26
CUST001308,Maharashtra,Pune,35,Salaried,87939,Prime,2025-02-14
CUST001309,Karnataka,Mysore,31,Self-employed,50520,Prime,2026-01-06
CUST001310,Delhi,Delhi,40,Salaried,73513,Prime,2025-08-07
CUST001311,Karnataka,Bangalore,32,Gig worker,58794,Prime,2025-09-19
CUST001312,Tamil Nadu,Madurai,23,Salaried,32653,Emerging,2025-05-19
CUST001313,Tamil Nadu,Coimbatore,22,Salaried,58409,Prime,2025-06-16
CUST001314,Karnataka,Mysore,36,Salaried,38434,Emerging,2025-04-18
CUST001315,Karnataka,Mysore,35,Self-employed,85034,Prime,2025-08-18
CUST001316,Delhi,Delhi,49,Small business,27540,Emerging,2025-09-11
CUST001317,Karnataka,Bangalore,46,Salaried,32759,Emerging,2026-03-30
CUST001318,Maharashtra,Pune,48,Salaried,50547,Prime,2026-01-31
CUST001319,Maharashtra,Nagpur,50,Self-employed,59406,Prime,2026-01-27
CUST001320,Telangana,Hyderabad,61,Self-employed,38901,Emerging,2026-02-24
CUST001321,Gujarat,Surat,23,Salaried,77077,Prime,2026-03-08
CUST001322,Karnataka,Mysore,57,Self-employed,50330,Prime,2025-10-23
CUST001323,Telangana,Warangal,56,Salaried,33637,Emerging,2025-03-20
CUST001324,Maharashtra,Pune,44,Small business,36212,Emerging,2025-08-16
CUST001325,Gujarat,Ahmedabad,42,Self-employed,85885,Prime,2025-03-21
CUST001326,Tamil Nadu,Coimbatore,58,Salaried,38281,Emerging,2025-02-19
CUST001327,Karnataka,Hubli,33,Salaried,61147,Prime,2025-08-09
CUST001328,Maharashtra,Nagpur,21,Gig worker,21764,Mass,2025-06-19
CUST001329,Maharashtra,Pune,27,Salaried,44137,Emerging,2025-12-20
CUST001330,Karnataka,Mysore,42,Salaried,46508,Emerging,2026-02-21
CUST001331,Karnataka,Hubli,27,Salaried,39478,Emerging,2025-01-28
CUST001332,Gujarat,Vadodara,43,Salaried,30866,Emerging,2026-04-23
CUST001333,Telangana,Warangal,47,Small business,46294,Emerging,2026-01-20
CUST001334,Tamil Nadu,Coimbatore,43,Gig worker,37286,Emerging,2025-09-12
CUST001335,Karnataka,Hubli,57,Gig worker,35480,Emerging,2025-07-20
CUST001336,Delhi,Delhi,40,Gig worker,36236,Emerging,2026-04-30
CUST001337,Karnataka,Mysore,29,Salaried,18719,Mass,2025-12-24
CUST001338,Gujarat,Vadodara,58,Salaried,36254,Emerging,2026-01-23
CUST001339,Tamil Nadu,Madurai,36,Self-employed,54676,Prime,2025-01-08
CUST001340,Karnataka,Hubli,37,Gig worker,36145,Emerging,2025-04-26
CUST001341,Karnataka,Hubli,42,Salaried,68683,Prime,2025-04-08
CUST001342,Maharashtra,Nagpur,25,Small business,27448,Emerging,2025-10-07
CUST001343,Karnataka,Hubli,51,Self-employed,60030,Prime,2025-01-03
CUST001344,Karnataka,Hubli,50,Self-employed,63999,Prime,2026-05-15
CUST001345,Karnataka,Bangalore,38,Salaried,77585,Prime,2026-03-24
CUST001346,Karnataka,Hubli,51,Self-employed,88094,Prime,2026-03-25
CUST001347,Karnataka,Bangalore,59,Salaried,73656,Prime,2026-01-10
CUST001348,Karnataka,Hubli,53,Salaried,59530,Prime,2025-09-30
CUST001349,Maharashtra,Nagpur,48,Salaried,82222,Prime,2025-07-14
CUST001350,Karnataka,Hubli,31,Salaried,12000,Mass,2025-04-01
CUST001351,Maharashtra,Nagpur,35,Self-employed,42423,Emerging,2025-12-12
CUST001352,Maharashtra,Nagpur,42,Gig worker,19300,Mass,2025-08-02
CUST001353,Gujarat,Surat,35,Small business,42986,Emerging,2025-06-15
CUST001354,Tamil Nadu,Madurai,58,Self-employed,99205,Affluent,2025-02-15
CUST001355,Telangana,Warangal,58,Salaried,71547,Prime,2026-01-17
CUST001356,Tamil Nadu,Chennai,35,Salaried,38932,Emerging,2026-01-21
CUST001357,Maharashtra,Mumbai,43,Self-employed,53599,Prime,2025-10-28
CUST001358,Maharashtra,Mumbai,39,Salaried,46400,Emerging,2025-04-12
CUST001359,Karnataka,Mysore,33,Salaried,72967,Prime,2025-06-20
CUST001360,Karnataka,Bangalore,21,Salaried,74704,Prime,2025-08-18
CUST001361,Gujarat,Ahmedabad,59,Small business,47617,Emerging,2025-08-20
CUST001362,Karnataka,Hubli,43,Gig worker,34918,Emerging,2026-04-22
CUST001363,Karnataka,Mysore,38,Small business,38483,Emerging,2025-11-15
CUST001364,Karnataka,Hubli,51,Self-employed,76852,Prime,2025-08-11
CUST001365,Karnataka,Hubli,39,Small business,38474,Emerging,2025-08-19
CUST001366,Gujarat,Vadodara,41,Gig worker,12000,Mass,2026-03-16
CUST001367,Tamil Nadu,Madurai,59,Salaried,69989,Prime,2025-01-14
CUST001368,Karnataka,Bangalore,51,Small business,47315,Emerging,2026-02-04
CUST001369,Maharashtra,Nagpur,57,Gig worker,32056,Emerging,2025-02-20
CUST001370,Karnataka,Mysore,56,Salaried,68578,Prime,2026-05-13
CUST001371,Karnataka,Hubli,58,Small business,35070,Emerging,2025-11-07
CUST001372,Karnataka,Mysore,41,Gig worker,35610,Emerging,2025-04-01
CUST001373,Tamil Nadu,Chennai,57,Self-employed,101162,Affluent,2026-02-04
CUST001374,Gujarat,Surat,25,Small business,35470,Emerging,2025-08-26
CUST001375,Karnataka,Bangalore,55,Gig worker,43539,Emerging,2025-05-04
CUST001376,Maharashtra,Mumbai,47,Salaried,50578,Prime,2025-08-30
CUST001377,Tamil Nadu,Chennai,31,Salaried,26572,Emerging,2025-01-08
CUST001378,Maharashtra,Pune,31,Salaried,54302,Prime,2025-06-19
CUST001379,Karnataka,Hubli,24,Self-employed,59257,Prime,2025-06-18
CUST001380,Gujarat,Ahmedabad,61,Small business,15390,Mass,2025-12-05
CUST001381,Delhi,Delhi,21,Salaried,27536,Emerging,2025-07-17
CUST001382,Delhi,Delhi,55,Salaried,55272,Prime,2025-01-28
CUST001383,Maharashtra,Pune,52,Self-employed,59600,Prime,2025-08-03
CUST001384,Karnataka,Bangalore,59,Self-employed,49818,Emerging,2025-03-23
CUST001385,Maharashtra,Pune,58,Salaried,72275,Prime,2025-07-26
CUST001386,Telangana,Hyderabad,34,Salaried,54094,Prime,2025-06-06
CUST001387,Gujarat,Ahmedabad,34,Salaried,61870,Prime,2025-11-02
CUST001388,Karnataka,Hubli,54,Small business,58200,Prime,2025-09-10
CUST001389,Maharashtra,Mumbai,26,Salaried,75397,Prime,2025-09-02
CUST001390,Telangana,Warangal,34,Salaried,63881,Prime,2025-08-13
CUST001391,Maharashtra,Pune,21,Self-employed,97700,Affluent,2025-06-03
CUST001392,Tamil Nadu,Chennai,34,Salaried,82907,Prime,2025-01-26
CUST001393,Karnataka,Hubli,37,Salaried,53145,Prime,2025-05-11
CUST001394,Delhi,Delhi,59,Salaried,16435,Mass,2025-10-13
CUST001395,Karnataka,Bangalore,38,Salaried,50715,Prime,2025-07-24
CUST001396,Telangana,Hyderabad,43,Self-employed,69559,Prime,2025-05-31
CUST001397,Maharashtra,Mumbai,56,Self-employed,91971,Affluent,2026-01-19
CUST001398,Maharashtra,Pune,27,Salaried,65840,Prime,2026-01-31
CUST001399,Gujarat,Surat,34,Salaried,49908,Emerging,2025-01-25
CUST001400,Karnataka,Bangalore,33,Salaried,47371,Emerging,2025-08-19
CUST001401,Telangana,Hyderabad,27,Salaried,65822,Prime,2026-02-08
CUST001402,Karnataka,Bangalore,47,Salaried,46075,Emerging,2025-10-13
CUST001403,Gujarat,Ahmedabad,27,Salaried,88516,Prime,2026-02-08
CUST001404,Delhi,Delhi,35,Salaried,71651,Prime,2026-02-16
CUST001405,Karnataka,Hubli,27,Salaried,19288,Mass,2025-01-06
CUST001406,Tamil Nadu,Chennai,33,Small business,12000,Mass,2025-02-24
CUST001407,Karnataka,Mysore,29,Gig worker,33824,Emerging,2025-10-19
CUST001408,Maharashtra,Mumbai,53,Salaried,37046,Emerging,2025-12-24
CUST001409,Telangana,Hyderabad,27,Small business,12000,Mass,2026-01-19
CUST001410,Maharashtra,Nagpur,52,Gig worker,69486,Prime,2026-04-22
CUST001411,Maharashtra,Mumbai,60,Gig worker,29124,Emerging,2025-06-09
